Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-09 10:04,182.27000427246094,182.35000610351562,182.17999267578125,182.27000427246094,182.27000427246094,0
2024-09-09 10:05,182.35000610351562,182.35000610351562,182.27999877929688,182.27999877929688,182.27999877929688,1088
2024-09-09 10:07,182.25,182.25,182.25,182.25,182.25,771
2024-09-09 10:09,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,510
2024-09-09 10:10,182.07000732421875,182.22500610351562,182.07000732421875,182.07000732421875,182.07000732421875,1891
2024-09-09 10:13,182.22500610351562,182.22500610351562,182.22500610351562,182.22500610351562,182.22500610351562,182
2024-09-09 10:14,182.23500061035156,182.23500061035156,182.23500061035156,182.23500061035156,182.23500061035156,396
2024-09-09 10:15,182.23500061035156,182.23500061035156,182.23500061035156,182.23500061035156,182.23500061035156,1098
2024-09-09 10:16,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,182.22999572753906,620
2024-09-09 10:17,182.25,182.25,182.22999572753906,182.22999572753906,182.22999572753906,781
2024-09-09 10:18,182.25,182.2550048828125,182.1699981689453,182.1699981689453,182.1699981689453,1578
2024-09-09 10:19,182.17999267578125,182.25,182.1199951171875,182.1199951171875,182.1199951171875,3728
2024-09-09 10:21,182.25,182.25,182.14500427246094,182.14500427246094,182.14500427246094,648
2024-09-09 10:22,182.13999938964844,182.13999938964844,182.13999938964844,182.13999938964844,182.13999938964844,1240
2024-09-09 10:26,182.1999969482422,182.1999969482422,182.1999969482422,182.1999969482422,182.1999969482422,346
2024-09-09 10:27,182.25,182.25,182.25,182.25,182.25,1045
2024-09-09 10:28,182.32000732421875,182.51499938964844,182.25,182.46499633789062,182.46499633789062,18191
2024-09-09 10:29,182.44000244140625,182.5800018310547,182.42999267578125,182.5800018310547,182.5800018310547,4009
2024-09-09 10:30,182.7050018310547,182.71249389648438,182.7050018310547,182.7050018310547,182.7050018310547,2503
2024-09-09 10:31,182.8000030517578,182.8000030517578,182.6999969482422,182.7550048828125,182.7550048828125,2088
2024-09-09 10:33,182.85000610351562,182.85000610351562,182.85000610351562,182.85000610351562,182.85000610351562,0
