Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-06 15:30,367.95001220703125,368.0199890136719,367.6449890136719,367.6600036621094,367.6600036621094,0
2024-09-06 15:33,367.8699035644531,367.8699035644531,367.5299987792969,367.81500244140625,367.81500244140625,3502
2024-09-06 15:34,367.82000732421875,367.8450012207031,367.7099914550781,367.8450012207031,367.8450012207031,9663
2024-09-06 15:35,367.9800109863281,368.1899108886719,367.8800048828125,368.1899108886719,368.1899108886719,5435
2024-09-06 15:36,368.0227966308594,368.45001220703125,368.0227966308594,368.2650146484375,368.2650146484375,6680
2024-09-06 15:37,368.0588073730469,368.1700134277344,367.9700012207031,367.9700012207031,367.9700012207031,2556
2024-09-06 15:38,368.3399963378906,368.3399963378906,367.9800109863281,367.9800109863281,367.9800109863281,6508
2024-09-06 15:39,368.30999755859375,368.30999755859375,367.989990234375,368.11358642578125,368.11358642578125,6894
2024-09-06 15:40,368.0199890136719,368.0199890136719,367.79998779296875,367.885009765625,367.885009765625,12247
2024-09-06 15:41,367.8800048828125,368.1600036621094,367.44000244140625,367.989990234375,367.989990234375,12872
2024-09-06 15:42,368.125,368.125,368.125,368.125,368.125,1797
2024-09-06 15:43,368.19500732421875,368.25,368.1199951171875,368.1199951171875,368.1199951171875,3444
2024-09-06 15:44,368.19000244140625,368.2699890136719,368.0799865722656,368.0799865722656,368.0799865722656,7845
2024-09-06 15:45,368.0849914550781,368.5249938964844,368.0849914550781,368.3699951171875,368.3699951171875,5555
2024-09-06 15:46,368.30499267578125,368.3800048828125,368.1499938964844,368.364990234375,368.364990234375,3319
2024-09-06 15:47,368.364990234375,368.4599914550781,368.2799987792969,368.4599914550781,368.4599914550781,3121
2024-09-06 15:48,368.45001220703125,368.6700134277344,368.3900146484375,368.6400146484375,368.6400146484375,10019
2024-09-06 15:49,368.75,369.125,368.70001220703125,369.0408020019531,369.0408020019531,11662
2024-09-06 15:50,368.94000244140625,368.94000244140625,368.08489990234375,368.55999755859375,368.55999755859375,14852
2024-09-06 15:51,368.67999267578125,368.67999267578125,368.20001220703125,368.3450012207031,368.3450012207031,8833
2024-09-06 15:52,368.0,368.0,367.5,367.6000061035156,367.6000061035156,8190
2024-09-06 15:53,367.3536071777344,367.6099853515625,367.33221435546875,367.6000061035156,367.6000061035156,5474
2024-09-06 15:54,367.6099853515625,367.7799987792969,367.226806640625,367.4800109863281,367.4800109863281,8971
2024-09-06 15:55,367.69000244140625,367.8599853515625,367.16009521484375,367.42498779296875,367.42498779296875,17343
2024-09-06 15:56,367.29559326171875,367.6000061035156,367.2900085449219,367.3699951171875,367.3699951171875,11178
2024-09-06 15:57,367.30999755859375,367.489990234375,367.2049865722656,367.4700012207031,367.4700012207031,15513
2024-09-06 15:58,367.45001220703125,367.7300109863281,367.45001220703125,367.54998779296875,367.54998779296875,32226
