Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-11 10:39,98.57499694824219,98.66000366210938,98.55999755859375,98.66000366210938,98.66000366210938,0
2024-09-11 10:41,98.63970184326172,98.70999908447266,98.63970184326172,98.70999908447266,98.70999908447266,1251
2024-09-11 10:42,98.72000122070312,98.72000122070312,98.69349670410156,98.69499969482422,98.69499969482422,580
2024-09-11 10:43,98.68370056152344,98.68370056152344,98.68370056152344,98.68370056152344,98.68370056152344,220
2024-09-11 10:44,98.68499755859375,98.68499755859375,98.68499755859375,98.68499755859375,98.68499755859375,743
2024-09-11 10:45,98.69170379638672,98.69170379638672,98.69170379638672,98.69170379638672,98.69170379638672,1000
2024-09-11 10:46,98.69000244140625,98.69000244140625,98.62000274658203,98.67500305175781,98.67500305175781,677
2024-09-11 10:47,98.61000061035156,98.61000061035156,98.5999984741211,98.5999984741211,98.5999984741211,1239
2024-09-11 10:48,98.625,98.69000244140625,98.625,98.69000244140625,98.69000244140625,1891
2024-09-11 10:50,98.63999938964844,98.66500091552734,98.5740966796875,98.66500091552734,98.66500091552734,2018
2024-09-11 10:51,98.70999908447266,98.73999786376953,98.70999908447266,98.73999786376953,98.73999786376953,1722
2024-09-11 10:52,98.73500061035156,98.73500061035156,98.73500061035156,98.73500061035156,98.73500061035156,836
2024-09-11 10:53,98.80999755859375,98.80999755859375,98.67009735107422,98.75499725341797,98.75499725341797,1207
2024-09-11 10:54,98.79000091552734,98.83999633789062,98.75499725341797,98.75499725341797,98.75499725341797,1070
2024-09-11 10:55,98.75499725341797,98.80000305175781,98.73999786376953,98.73999786376953,98.73999786376953,2215
2024-09-11 10:56,98.83999633789062,98.87000274658203,98.80000305175781,98.80000305175781,98.80000305175781,1727
2024-09-11 10:57,98.72000122070312,99.08000183105469,98.72000122070312,99.08000183105469,99.08000183105469,5478
2024-09-11 10:58,99.05999755859375,99.05999755859375,99.05999755859375,99.05999755859375,99.05999755859375,5676
2024-09-11 11:02,99.08999633789062,99.08999633789062,99.04000091552734,99.07499694824219,99.07499694824219,2279
2024-09-11 11:03,99.08999633789062,99.16000366210938,99.08499908447266,99.16000366210938,99.16000366210938,2769
2024-09-11 11:04,99.19499969482422,99.23999786376953,99.11499786376953,99.11499786376953,99.11499786376953,4540
2024-09-11 11:07,99.29000091552734,99.3499984741211,99.29000091552734,99.3499984741211,99.3499984741211,614
2024-09-11 11:08,99.29000091552734,99.29000091552734,99.29000091552734,99.29000091552734,99.29000091552734,0
