Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-11 10:39,10.889900207519531,10.889900207519531,10.850000381469727,10.850099563598633,10.850099563598633,0
2024-09-11 10:40,10.84850025177002,10.84850025177002,10.84850025177002,10.84850025177002,10.84850025177002,100
2024-09-11 10:41,10.84000015258789,10.849499702453613,10.84000015258789,10.849499702453613,10.849499702453613,451
2024-09-11 10:42,10.850000381469727,10.859999656677246,10.850000381469727,10.859999656677246,10.859999656677246,321
2024-09-11 10:43,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,556
2024-09-11 10:44,10.859999656677246,10.859999656677246,10.857600212097168,10.857600212097168,10.857600212097168,1499
2024-09-11 10:45,10.85990047454834,10.859999656677246,10.845000267028809,10.850000381469727,10.850000381469727,5708
2024-09-11 10:46,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,448
2024-09-11 10:47,10.850000381469727,10.850000381469727,10.835000038146973,10.835000038146973,10.835000038146973,12382
2024-09-11 10:48,10.849900245666504,10.850000381469727,10.841500282287598,10.850000381469727,10.850000381469727,8064
2024-09-11 10:49,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,1864
2024-09-11 10:50,10.824999809265137,10.824999809265137,10.800000190734863,10.800000190734863,10.800000190734863,9866
2024-09-11 10:51,10.790499687194824,10.790499687194824,10.790499687194824,10.790499687194824,10.790499687194824,0
2024-09-11 10:56,10.849900245666504,10.849900245666504,10.84000015258789,10.84000015258789,10.84000015258789,3470
2024-09-11 10:57,10.835000038146973,10.835000038146973,10.835000038146973,10.835000038146973,10.835000038146973,1238
2024-09-11 10:59,10.84000015258789,10.850000381469727,10.837200164794922,10.849900245666504,10.849900245666504,6308
2024-09-11 11:00,10.850000381469727,10.850000381469727,10.84000015258789,10.84000015258789,10.84000015258789,3388
2024-09-11 11:01,10.850000381469727,10.850000381469727,10.84000015258789,10.84000015258789,10.84000015258789,14121
2024-09-11 11:02,10.859999656677246,10.859999656677246,10.850000381469727,10.850000381469727,10.850000381469727,7160
2024-09-11 11:03,10.859999656677246,10.900500297546387,10.859999656677246,10.900500297546387,10.900500297546387,10565
2024-09-11 11:04,10.890000343322754,10.890000343322754,10.845000267028809,10.849900245666504,10.849900245666504,17134
2024-09-11 11:05,10.890000343322754,10.930000305175781,10.890000343322754,10.930000305175781,10.930000305175781,3535
2024-09-11 11:06,10.9350004196167,10.9350004196167,10.9350004196167,10.9350004196167,10.9350004196167,0
