Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-06 15:30,138.42999267578125,138.42999267578125,138.36000061035156,138.38429260253906,138.38429260253906,0
2024-09-06 15:31,138.38999938964844,138.41000366210938,138.36000061035156,138.36000061035156,138.36000061035156,27045
2024-09-06 15:32,138.3699951171875,138.3800048828125,138.23939514160156,138.25,138.25,42489
2024-09-06 15:33,138.24000549316406,138.3000030517578,138.22999572753906,138.25999450683594,138.25999450683594,62268
2024-09-06 15:34,138.25999450683594,138.27999877929688,138.16000366210938,138.1699981689453,138.1699981689453,44744
2024-09-06 15:35,138.14999389648438,138.16000366210938,138.00999450683594,138.01499938964844,138.01499938964844,48326
2024-09-06 15:36,138.02999877929688,138.09500122070312,137.9600067138672,138.02999877929688,138.02999877929688,77588
2024-09-06 15:37,138.0399932861328,138.0449981689453,137.8800048828125,137.94000244140625,137.94000244140625,35494
2024-09-06 15:38,137.94000244140625,138.0,137.8699951171875,137.99000549316406,137.99000549316406,27485
2024-09-06 15:39,137.99000549316406,138.08999633789062,137.94000244140625,138.08999633789062,138.08999633789062,23591
2024-09-06 15:40,138.08999633789062,138.13999938964844,138.08999633789062,138.13999938964844,138.13999938964844,31758
2024-09-06 15:41,138.14999389648438,138.3199005126953,138.13999938964844,138.3000030517578,138.3000030517578,33061
2024-09-06 15:42,138.2949981689453,138.3000030517578,138.22500610351562,138.25,138.25,31127
2024-09-06 15:43,138.25,138.38999938964844,138.25,138.3300018310547,138.3300018310547,27124
2024-09-06 15:44,138.33999633789062,138.36000061035156,138.22000122070312,138.24989318847656,138.24989318847656,0
2024-09-06 15:45,138.25999450683594,138.36000061035156,138.25900268554688,138.27999877929688,138.27999877929688,33046
2024-09-06 15:46,138.2899932861328,138.30999755859375,138.2100067138672,138.22000122070312,138.22000122070312,21598
2024-09-06 15:47,138.1999969482422,138.2899932861328,138.1999969482422,138.2873992919922,138.2873992919922,16089
2024-09-06 15:48,138.2899932861328,138.2899932861328,138.17999267578125,138.22999572753906,138.22999572753906,32843
2024-09-06 15:49,138.23939514160156,138.3000030517578,138.23500061035156,138.25999450683594,138.25999450683594,28868
2024-09-06 15:50,138.2899932861328,138.33999633789062,138.08999633789062,138.33999633789062,138.33999633789062,66228
2024-09-06 15:51,138.37379455566406,138.37379455566406,138.08999633789062,138.25,138.25,29975
2024-09-06 15:52,138.19000244140625,138.27000427246094,138.14500427246094,138.27000427246094,138.27000427246094,17744
2024-09-06 15:53,138.25999450683594,138.28990173339844,138.1999969482422,138.27000427246094,138.27000427246094,24346
2024-09-06 15:54,138.25999450683594,138.30990600585938,138.22999572753906,138.27000427246094,138.27000427246094,28997
2024-09-06 15:55,138.3000030517578,138.4199981689453,138.27999877929688,138.2899932861328,138.2899932861328,51134
2024-09-06 15:56,138.2899932861328,138.41000366210938,138.2899932861328,138.3800048828125,138.3800048828125,49875
2024-09-06 15:57,138.3800048828125,138.47000122070312,138.3800048828125,138.43499755859375,138.43499755859375,47005
2024-09-06 15:58,138.47000122070312,138.52000427246094,138.42999267578125,138.47999572753906,138.47999572753906,67842
2024-09-06 15:59,138.47999572753906,138.47999572753906,138.47999572753906,138.47999572753906,138.47999572753906,0
