Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-06 15:30,244.89999389648438,244.90499877929688,244.85000610351562,244.86000061035156,244.86000061035156,0
2024-09-06 15:31,244.9199981689453,244.94000244140625,244.8300018310547,244.94000244140625,244.94000244140625,5836
2024-09-06 15:32,244.89500427246094,245.0,244.86000061035156,244.9499969482422,244.9499969482422,7731
2024-09-06 15:33,244.96499633789062,244.96499633789062,244.66000366210938,244.66000366210938,244.66000366210938,4223
2024-09-06 15:34,244.5,244.52999877929688,244.30999755859375,244.30999755859375,244.30999755859375,4414
2024-09-06 15:35,244.3101043701172,244.44000244140625,244.3101043701172,244.375,244.375,5929
2024-09-06 15:36,244.375,244.42999267578125,244.19000244140625,244.33999633789062,244.33999633789062,11789
2024-09-06 15:37,244.3699951171875,244.3699951171875,244.14999389648438,244.14999389648438,244.14999389648438,37262
2024-09-06 15:38,244.2100067138672,244.27000427246094,244.1199951171875,244.2449951171875,244.2449951171875,8782
2024-09-06 15:39,244.22999572753906,244.22999572753906,244.1199951171875,244.16000366210938,244.16000366210938,3314
2024-09-06 15:40,244.15499877929688,244.17250061035156,244.02999877929688,244.08999633789062,244.08999633789062,10648
2024-09-06 15:41,244.0800018310547,244.22999572753906,244.07000732421875,244.226806640625,244.226806640625,7579
2024-09-06 15:42,244.27000427246094,244.38999938964844,244.24000549316406,244.24000549316406,244.24000549316406,6874
2024-09-06 15:43,244.25999450683594,244.3300018310547,244.25,244.2902069091797,244.2902069091797,5766
2024-09-06 15:44,244.25999450683594,244.25999450683594,244.0500030517578,244.08999633789062,244.08999633789062,0
2024-09-06 15:45,244.16000366210938,244.36000061035156,244.1584930419922,244.25,244.25,6820
2024-09-06 15:46,244.25999450683594,244.27999877929688,244.17999267578125,244.22000122070312,244.22000122070312,7247
2024-09-06 15:47,244.22999572753906,244.27000427246094,244.18499755859375,244.27000427246094,244.27000427246094,3988
2024-09-06 15:48,244.24000549316406,244.3800048828125,244.22999572753906,244.3800048828125,244.3800048828125,10684
2024-09-06 15:49,244.4250030517578,244.63999938964844,244.4250030517578,244.5800018310547,244.5800018310547,8466
2024-09-06 15:50,244.58999633789062,244.66000366210938,244.17999267578125,244.25999450683594,244.25999450683594,18596
2024-09-06 15:51,244.24000549316406,244.24000549316406,243.8800048828125,244.1199951171875,244.1199951171875,11575
2024-09-06 15:52,244.02999877929688,244.0749969482422,243.80999755859375,244.07000732421875,244.07000732421875,17245
2024-09-06 15:53,244.02999877929688,244.02999877929688,243.7050018310547,243.94000244140625,243.94000244140625,17629
2024-09-06 15:54,243.9199981689453,244.3300018310547,243.9199981689453,244.3300018310547,244.3300018310547,18521
2024-09-06 15:55,244.30999755859375,244.30999755859375,244.0399932861328,244.13999938964844,244.13999938964844,15012
2024-09-06 15:56,244.11500549316406,244.2100067138672,244.0800018310547,244.0800018310547,244.0800018310547,21504
2024-09-06 15:57,244.10499572753906,244.1199951171875,243.66000366210938,243.77499389648438,243.77499389648438,49209
2024-09-06 15:58,243.77999877929688,244.0399932861328,243.72000122070312,243.83999633789062,243.83999633789062,39917
2024-09-06 15:59,243.85000610351562,243.85000610351562,243.85000610351562,243.85000610351562,243.85000610351562,0
